GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0070931	0.00845771144278606	Inf	0.00845771144278607	1	1	Golgi-associated vesicle lumen	0.450390298855926	ENSG00000186318	BACE1
GO:0044432	0.00963072780011271	2.07257702750561	8.46616915422886	16	1001	endoplasmic reticulum part	0.450390298855926	ENSG00000049323,ENSG00000107566,ENSG00000110108,ENSG00000125378,ENSG00000125991,ENSG00000129103,ENSG00000134243,ENSG00000143819,ENSG00000144647,ENSG00000146233,ENSG00000159348,ENSG00000160803,ENSG00000184500,ENSG00000186318,ENSG00000197121,ENSG00000198513	LTBP1,ERLIN1,TMEM109,BMP4,ERGIC3,SUMF2,SORT1,EPHX1,POMGNT2,CYP39A1,CYB5R1,UBQLN4,PROS1,BACE1,PGAP1,ATL1
GO:0030424	0.0113848429303686	2.7979024772467	3.05323383084577	8	361	axon	0.450390298855926	ENSG00000105711,ENSG00000128683,ENSG00000129116,ENSG00000154146,ENSG00000169258,ENSG00000181754,ENSG00000186318,ENSG00000198513	SCN1B,GAD1,PALLD,NRGN,GPRIN1,AMIGO1,BACE1,ATL1
GO:0031012	0.0132974149903791	3.27399553571429	1.9452736318408	6	230	extracellular matrix	0.450390298855926	ENSG00000049323,ENSG00000065320,ENSG00000099953,ENSG00000125378,ENSG00000137673,ENSG00000166033	LTBP1,NTN1,MMP11,BMP4,MMP7,HTRA1
GO:0005578	0.0159902335902237	3.5957420850363	1.47164179104478	5	174	proteinaceous extracellular matrix	0.450390298855926	ENSG00000049323,ENSG00000065320,ENSG00000099953,ENSG00000125378,ENSG00000137673	LTBP1,NTN1,MMP11,BMP4,MMP7
GO:0005576	0.0161056951947916	1.62548880199076	24.0791044776119	34	2847	extracellular region	0.450390298855926	ENSG00000013725,ENSG00000049323,ENSG00000064601,ENSG00000065320,ENSG00000099953,ENSG00000105711,ENSG00000105968,ENSG00000110108,ENSG00000117228,ENSG00000117280,ENSG00000121064,ENSG00000123416,ENSG00000125378,ENSG00000126878,ENSG00000129538,ENSG00000132970,ENSG00000133026,ENSG00000134690,ENSG00000135778,ENSG00000137673,ENSG00000142089,ENSG00000143320,ENSG00000143412,ENSG00000150779,ENSG00000153551,ENSG00000159348,ENSG00000162227,ENSG00000163083,ENSG00000165626,ENSG00000166033,ENSG00000170965,ENSG00000184500,ENSG00000196230,ENSG00000205403	CD6,LTBP1,CTSA,NTN1,MMP11,SCN1B,H2AFV,TMEM109,GBP1,RAB29,SCPEP1,TUBA1B,BMP4,AIF1L,RNASE1,WASF3,MYH10,CDCA8,NTPCR,MMP7,IFITM3,CRABP2,ANXA9,TIMM8B,CMTM7,CYB5R1,TAF6L,INHBB,BEND7,HTRA1,PLAC1,PROS1,TUBB,CFI
GO:0020003	0.0168445854317434	118.386138613861	0.0169154228855721	1	2	symbiont-containing vacuole	0.450390298855926	ENSG00000117280	RAB29
GO:0065010	0.0168445854317434	118.386138613861	0.0169154228855721	1	2	extracellular membrane-bounded organelle	0.450390298855926	ENSG00000117280	RAB29
GO:0098575	0.0168445854317434	118.386138613861	0.0169154228855721	1	2	lumenal side of lysosomal membrane	0.450390298855926	ENSG00000064601	CTSA
GO:0005783	0.0213396903282798	1.78385896527286	11.663184079602	19	1379	endoplasmic reticulum	0.450390298855926	ENSG00000049323,ENSG00000064601,ENSG00000107566,ENSG00000110108,ENSG00000125378,ENSG00000125991,ENSG00000129103,ENSG00000133056,ENSG00000134243,ENSG00000143320,ENSG00000143819,ENSG00000144647,ENSG00000146233,ENSG00000159348,ENSG00000160803,ENSG00000184500,ENSG00000186318,ENSG00000197121,ENSG00000198513	LTBP1,CTSA,ERLIN1,TMEM109,BMP4,ERGIC3,SUMF2,PIK3C2B,SORT1,CRABP2,EPHX1,POMGNT2,CYP39A1,CYB5R1,UBQLN4,PROS1,BACE1,PGAP1,ATL1
GO:0030140	0.0247925622091033	8.83777777777778	0.245273631840796	2	29	trans-Golgi network transport vesicle	0.450390298855926	ENSG00000134243,ENSG00000154146	SORT1,NRGN
GO:0000799	0.0251612094395357	59.1881188118812	0.0253731343283582	1	3	nuclear condensin complex	0.450390298855926	ENSG00000151503	NCAPD3
GO:0044530	0.0251612094395357	59.1881188118812	0.0253731343283582	1	3	supraspliceosomal complex	0.450390298855926	ENSG00000160710	ADAR
GO:0046695	0.0251612094395357	59.1881188118812	0.0253731343283582	1	3	SLIK (SAGA-like) complex	0.450390298855926	ENSG00000162227	TAF6L
GO:0071006	0.0251612094395357	59.1881188118812	0.0253731343283582	1	3	U2-type catalytic step 1 spliceosome	0.450390298855926	ENSG00000110107	PRPF19
GO:0097513	0.0251612094395357	59.1881188118812	0.0253731343283582	1	3	myosin II filament	0.450390298855926	ENSG00000133026	MYH10
GO:1990351	0.028816270505909	3.62897038514654	1.15870646766169	4	137	transporter complex	0.450390298855926	ENSG00000005059,ENSG00000105711,ENSG00000150779,ENSG00000181754	CCDC109B,SCN1B,TIMM8B,AMIGO1
GO:0031970	0.0301956682282534	4.67571822117277	0.676616915422886	3	80	organelle envelope lumen	0.450390298855926	ENSG00000150779,ENSG00000181924,ENSG00000196230	TIMM8B,COA4,TUBB
