GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0044429	2.85067314925536e-18	3.05498261419314	40.6264510779436	101	899	mitochondrial part	1.95841245353843e-15	ENSG00000004864,ENSG00000005187,ENSG00000006695,ENSG00000007923,ENSG00000014919,ENSG00000023228,ENSG00000050426,ENSG00000059573,ENSG00000061794,ENSG00000068366,ENSG00000072756,ENSG00000078070,ENSG00000083123,ENSG00000084092,ENSG00000086189,ENSG00000090857,ENSG00000091140,ENSG00000100335,ENSG00000103356,ENSG00000103423,ENSG00000106049,ENSG00000108064,ENSG00000110435,ENSG00000110911,ENSG00000112096,ENSG00000112294,ENSG00000113013,ENSG00000113048,ENSG00000114120,ENSG00000115364,ENSG00000115840,ENSG00000117054,ENSG00000117528,ENSG00000121057,ENSG00000121897,ENSG00000123213,ENSG00000123545,ENSG00000125166,ENSG00000125375,ENSG00000126602,ENSG00000126858,ENSG00000129003,ENSG00000130414,ENSG00000131844,ENSG00000132313,ENSG00000132541,ENSG00000133028,ENSG00000135929,ENSG00000136521,ENSG00000136897,ENSG00000137038,ENSG00000137714,ENSG00000137992,ENSG00000138029,ENSG00000138035,ENSG00000138079,ENSG00000138777,ENSG00000140740,ENSG00000141385,ENSG00000144827,ENSG00000147592,ENSG00000148187,ENSG00000151413,ENSG00000151576,ENSG00000151806,ENSG00000154174,ENSG00000154930,ENSG00000155008,ENSG00000156709,ENSG00000162377,ENSG00000162600,ENSG00000163738,ENSG00000164163,ENSG00000164182,ENSG00000164494,ENSG00000166260,ENSG00000166347,ENSG00000168827,ENSG00000170855,ENSG00000171204,ENSG00000171612,ENSG00000171766,ENSG00000172840,ENSG00000174173,ENSG00000174840,ENSG00000175606,ENSG00000177034,ENSG00000178952,ENSG00000181192,ENSG00000185414,ENSG00000186687,ENSG00000188266,ENSG00000198015,ENSG00000198130,ENSG00000198836,ENSG00000213463,ENSG00000227345,ENSG00000247077,ENSG00000247626,ENSG00000250317,ENSG00000254087	SLC25A13,ACSM3,COX10,DNAJC11,COX15,NDUFS1,LETMD1,ALDH18A1,MRPS35,ACSL4,TRNT1,MCCC1,BCKDHB,NOA1,DIMT1,PDPR,DLD,MIEF1,EARS2,DNAJA3,HIBADH,TFAM,PDHX,SLC11A2,SOD2,ALDH5A1,HSPA9,MRPS27,SLC25A36,MRPL19,SLC25A12,ACADM,ABCD3,AKAP1,LIAS,NLN,NDUFAF4,GOT2,ATP5S,TRAP1,RHOT1,VPS13C,NDUFA10,MCCC2,MRPL35,HRSP12,SCO1,CYP27A1,NDUFB5,MRPL50,TMEM261,FDX1,DBT,HADHB,PNPT1,SLC3A1,PPA2,UQCRC2,AFG3L2,ABHD10,LACTB2,MRRF,NUBPL,QTRTD1,GUF1,TOMM70A,ACSS1,APOOL,AIFM1,COA7,OMA1,MTHFD2L,ABCE1,NDUFAF2,PDSS2,COX11,CYB5A,GFM1,TRIAP1,TMEM126B,SLC25A33,GATM,PDP2,TRMT10C,PDE12,TMEM70,MTX3,TUFM,DHTKD1,MRPL30,LYRM7,HYKK,MRPL42,HIBCH,OPA1,SYNJ2BP,PARG,PGAM5,MARS2,SMIM20,LYN
GO:0005739	1.41722785825975e-13	2.284380120537	67.424543946932	128	1492	mitochondrion	4.86817769312223e-11	ENSG00000004864,ENSG00000005187,ENSG00000006695,ENSG00000007923,ENSG00000014919,ENSG00000023228,ENSG00000049883,ENSG00000050426,ENSG00000050748,ENSG00000059573,ENSG00000059691,ENSG00000061794,ENSG00000065833,ENSG00000068366,ENSG00000072756,ENSG00000078070,ENSG00000083123,ENSG00000084092,ENSG00000086189,ENSG00000090857,ENSG00000091140,ENSG00000100335,ENSG00000103356,ENSG00000103423,ENSG00000105176,ENSG00000106049,ENSG00000108064,ENSG00000110435,ENSG00000110911,ENSG00000112096,ENSG00000112294,ENSG00000113013,ENSG00000113048,ENSG00000113272,ENSG00000113790,ENSG00000114120,ENSG00000115364,ENSG00000115840,ENSG00000116771,ENSG00000117054,ENSG00000117528,ENSG00000120662,ENSG00000121057,ENSG00000121897,ENSG00000123213,ENSG00000123545,ENSG00000125166,ENSG00000125375,ENSG00000125484,ENSG00000126602,ENSG00000126858,ENSG00000129003,ENSG00000130348,ENSG00000130414,ENSG00000130707,ENSG00000131370,ENSG00000131844,ENSG00000132199,ENSG00000132313,ENSG00000132541,ENSG00000133028,ENSG00000133835,ENSG00000134086,ENSG00000134326,ENSG00000134440,ENSG00000135929,ENSG00000136521,ENSG00000136897,ENSG00000137038,ENSG00000137714,ENSG00000137944,ENSG00000137992,ENSG00000138029,ENSG00000138035,ENSG00000138079,ENSG00000138413,ENSG00000138777,ENSG00000140740,ENSG00000141385,ENSG00000144827,ENSG00000147592,ENSG00000148187,ENSG00000151413,ENSG00000151576,ENSG00000151806,ENSG00000153904,ENSG00000154174,ENSG00000154930,ENSG00000155008,ENSG00000155846,ENSG00000156709,ENSG00000162377,ENSG00000162600,ENSG00000163738,ENSG00000164163,ENSG00000164182,ENSG00000164494,ENSG00000165650,ENSG00000165832,ENSG00000166260,ENSG00000166347,ENSG00000168827,ENSG00000170689,ENSG00000170855,ENSG00000171204,ENSG00000171612,ENSG00000171766,ENSG00000172840,ENSG00000174173,ENSG00000174840,ENSG00000175606,ENSG00000177034,ENSG00000178952,ENSG00000181192,ENSG00000185414,ENSG00000186687,ENSG00000188266,ENSG00000188603,ENSG00000198015,ENSG00000198130,ENSG00000198836,ENSG00000212993,ENSG00000213463,ENSG00000227345,ENSG00000247077,ENSG00000247626,ENSG00000250317,ENSG00000254087,ENSG00000261832	SLC25A13,ACSM3,COX10,DNAJC11,COX15,NDUFS1,PTCD2,LETMD1,MAPK9,ALDH18A1,GATB,MRPS35,ME1,ACSL4,TRNT1,MCCC1,BCKDHB,NOA1,DIMT1,PDPR,DLD,MIEF1,EARS2,DNAJA3,URI1,HIBADH,TFAM,PDHX,SLC11A2,SOD2,ALDH5A1,HSPA9,MRPS27,THG1L,EHHADH,SLC25A36,MRPL19,SLC25A12,AGMAT,ACADM,ABCD3,MTRF1,AKAP1,LIAS,NLN,NDUFAF4,GOT2,ATP5S,GTF3C4,TRAP1,RHOT1,VPS13C,QRSL1,NDUFA10,ASS1,SH3BP5,MCCC2,ENOSF1,MRPL35,HRSP12,SCO1,HSD17B4,VHL,CMPK2,NARS,CYP27A1,NDUFB5,MRPL50,TMEM261,FDX1,CCBL2,DBT,HADHB,PNPT1,SLC3A1,IDH1,PPA2,UQCRC2,AFG3L2,ABHD10,LACTB2,MRRF,NUBPL,QTRTD1,GUF1,DDAH1,TOMM70A,ACSS1,APOOL,PPARGC1B,AIFM1,COA7,OMA1,MTHFD2L,ABCE1,NDUFAF2,PDSS2,PDZD8,TRUB1,COX11,CYB5A,GFM1,HOXB9,TRIAP1,TMEM126B,SLC25A33,GATM,PDP2,TRMT10C,PDE12,TMEM70,MTX3,TUFM,DHTKD1,MRPL30,LYRM7,HYKK,CLN3,MRPL42,HIBCH,OPA1,POU5F1B,SYNJ2BP,PARG,PGAM5,MARS2,SMIM20,LYN,
GO:0005759	2.05726375519115e-12	3.36918376938744	18.8897180762852	54	418	mitochondrial matrix	4.71113399938773e-10	ENSG00000005187,ENSG00000023228,ENSG00000061794,ENSG00000072756,ENSG00000078070,ENSG00000083123,ENSG00000086189,ENSG00000090857,ENSG00000091140,ENSG00000103356,ENSG00000103423,ENSG00000106049,ENSG00000108064,ENSG00000110435,ENSG00000112096,ENSG00000112294,ENSG00000113013,ENSG00000113048,ENSG00000115364,ENSG00000117054,ENSG00000121897,ENSG00000125166,ENSG00000126602,ENSG00000130414,ENSG00000131844,ENSG00000132313,ENSG00000132541,ENSG00000135929,ENSG00000136897,ENSG00000137714,ENSG00000137992,ENSG00000138029,ENSG00000138777,ENSG00000144827,ENSG00000147592,ENSG00000148187,ENSG00000151413,ENSG00000154930,ENSG00000163738,ENSG00000164163,ENSG00000164494,ENSG00000168827,ENSG00000172840,ENSG00000174173,ENSG00000174840,ENSG00000178952,ENSG00000181192,ENSG00000185414,ENSG00000186687,ENSG00000188266,ENSG00000198015,ENSG00000198130,ENSG00000227345,ENSG00000247626	ACSM3,NDUFS1,MRPS35,TRNT1,MCCC1,BCKDHB,DIMT1,PDPR,DLD,EARS2,DNAJA3,HIBADH,TFAM,PDHX,SOD2,ALDH5A1,HSPA9,MRPS27,MRPL19,ACADM,LIAS,GOT2,TRAP1,NDUFA10,MCCC2,MRPL35,HRSP12,CYP27A1,MRPL50,FDX1,DBT,HADHB,PPA2,ABHD10,LACTB2,MRRF,NUBPL,ACSS1,MTHFD2L,ABCE1,PDSS2,GFM1,PDP2,TRMT10C,PDE12,TUFM,DHTKD1,MRPL30,LYRM7,HYKK,MRPL42,HIBCH,PARG,MARS2
GO:0005740	4.1817166801894e-10	2.56975211440216	29.4643449419569	66	652	mitochondrial envelope	7.18209839822529e-08	ENSG00000004864,ENSG00000006695,ENSG00000007923,ENSG00000014919,ENSG00000023228,ENSG00000050426,ENSG00000059573,ENSG00000061794,ENSG00000068366,ENSG00000078070,ENSG00000084092,ENSG00000100335,ENSG00000110911,ENSG00000112096,ENSG00000113048,ENSG00000114120,ENSG00000115364,ENSG00000115840,ENSG00000117054,ENSG00000117528,ENSG00000121057,ENSG00000123213,ENSG00000123545,ENSG00000125166,ENSG00000125375,ENSG00000126602,ENSG00000126858,ENSG00000129003,ENSG00000130414,ENSG00000132313,ENSG00000133028,ENSG00000135929,ENSG00000136521,ENSG00000136897,ENSG00000137038,ENSG00000138029,ENSG00000138035,ENSG00000138079,ENSG00000140740,ENSG00000141385,ENSG00000151576,ENSG00000151806,ENSG00000154174,ENSG00000155008,ENSG00000156709,ENSG00000162377,ENSG00000162600,ENSG00000163738,ENSG00000164182,ENSG00000166260,ENSG00000166347,ENSG00000170855,ENSG00000171204,ENSG00000171612,ENSG00000171766,ENSG00000175606,ENSG00000177034,ENSG00000178952,ENSG00000185414,ENSG00000186687,ENSG00000198015,ENSG00000198836,ENSG00000213463,ENSG00000247077,ENSG00000250317,ENSG00000254087	SLC25A13,COX10,DNAJC11,COX15,NDUFS1,LETMD1,ALDH18A1,MRPS35,ACSL4,MCCC1,NOA1,MIEF1,SLC11A2,SOD2,MRPS27,SLC25A36,MRPL19,SLC25A12,ACADM,ABCD3,AKAP1,NLN,NDUFAF4,GOT2,ATP5S,TRAP1,RHOT1,VPS13C,NDUFA10,MRPL35,SCO1,CYP27A1,NDUFB5,MRPL50,TMEM261,HADHB,PNPT1,SLC3A1,UQCRC2,AFG3L2,QTRTD1,GUF1,TOMM70A,APOOL,AIFM1,COA7,OMA1,MTHFD2L,NDUFAF2,COX11,CYB5A,TRIAP1,TMEM126B,SLC25A33,GATM,TMEM70,MTX3,TUFM,MRPL30,LYRM7,MRPL42,OPA1,SYNJ2BP,PGAM5,SMIM20,LYN
GO:0031966	1.65239782636103e-09	2.54938188255769	27.7470978441128	62	614	mitochondrial membrane	2.27039461342005e-07	ENSG00000004864,ENSG00000006695,ENSG00000007923,ENSG00000014919,ENSG00000023228,ENSG00000050426,ENSG00000059573,ENSG00000061794,ENSG00000068366,ENSG00000078070,ENSG00000084092,ENSG00000100335,ENSG00000110911,ENSG00000112096,ENSG00000113048,ENSG00000114120,ENSG00000115364,ENSG00000115840,ENSG00000117054,ENSG00000117528,ENSG00000121057,ENSG00000123545,ENSG00000125166,ENSG00000125375,ENSG00000126602,ENSG00000126858,ENSG00000129003,ENSG00000130414,ENSG00000132313,ENSG00000133028,ENSG00000135929,ENSG00000136521,ENSG00000136897,ENSG00000137038,ENSG00000138029,ENSG00000138079,ENSG00000140740,ENSG00000141385,ENSG00000151576,ENSG00000151806,ENSG00000154174,ENSG00000155008,ENSG00000156709,ENSG00000162600,ENSG00000163738,ENSG00000164182,ENSG00000166260,ENSG00000166347,ENSG00000171204,ENSG00000171612,ENSG00000171766,ENSG00000175606,ENSG00000177034,ENSG00000178952,ENSG00000185414,ENSG00000186687,ENSG00000198015,ENSG00000198836,ENSG00000213463,ENSG00000247077,ENSG00000250317,ENSG00000254087	SLC25A13,COX10,DNAJC11,COX15,NDUFS1,LETMD1,ALDH18A1,MRPS35,ACSL4,MCCC1,NOA1,MIEF1,SLC11A2,SOD2,MRPS27,SLC25A36,MRPL19,SLC25A12,ACADM,ABCD3,AKAP1,NDUFAF4,GOT2,ATP5S,TRAP1,RHOT1,VPS13C,NDUFA10,MRPL35,SCO1,CYP27A1,NDUFB5,MRPL50,TMEM261,HADHB,SLC3A1,UQCRC2,AFG3L2,QTRTD1,GUF1,TOMM70A,APOOL,AIFM1,OMA1,MTHFD2L,NDUFAF2,COX11,CYB5A,TMEM126B,SLC25A33,GATM,TMEM70,MTX3,TUFM,MRPL30,LYRM7,MRPL42,OPA1,SYNJ2BP,PGAM5,SMIM20,LYN
GO:0005743	1.79515151066944e-08	2.69767347805426	20.1550580431177	48	446	mitochondrial inner membrane	2.05544847971651e-06	ENSG00000004864,ENSG00000006695,ENSG00000007923,ENSG00000014919,ENSG00000023228,ENSG00000050426,ENSG00000059573,ENSG00000061794,ENSG00000078070,ENSG00000084092,ENSG00000112096,ENSG00000113048,ENSG00000114120,ENSG00000115364,ENSG00000115840,ENSG00000117528,ENSG00000123545,ENSG00000125166,ENSG00000125375,ENSG00000126602,ENSG00000130414,ENSG00000132313,ENSG00000133028,ENSG00000135929,ENSG00000136521,ENSG00000136897,ENSG00000137038,ENSG00000138029,ENSG00000138079,ENSG00000140740,ENSG00000141385,ENSG00000151806,ENSG00000155008,ENSG00000156709,ENSG00000162600,ENSG00000163738,ENSG00000164182,ENSG00000166260,ENSG00000171204,ENSG00000171612,ENSG00000171766,ENSG00000175606,ENSG00000178952,ENSG00000185414,ENSG00000198015,ENSG00000198836,ENSG00000250317,ENSG00000254087	SLC25A13,COX10,DNAJC11,COX15,NDUFS1,LETMD1,ALDH18A1,MRPS35,MCCC1,NOA1,SOD2,MRPS27,SLC25A36,MRPL19,SLC25A12,ABCD3,NDUFAF4,GOT2,ATP5S,TRAP1,NDUFA10,MRPL35,SCO1,CYP27A1,NDUFB5,MRPL50,TMEM261,HADHB,SLC3A1,UQCRC2,AFG3L2,GUF1,APOOL,AIFM1,OMA1,MTHFD2L,NDUFAF2,COX11,TMEM126B,SLC25A33,GATM,TMEM70,TUFM,MRPL30,MRPL42,OPA1,SMIM20,LYN
GO:0019866	2.708714276416e-07	2.43670680117149	22.0078772802653	48	487	organelle inner membrane	2.65840958271113e-05	ENSG00000004864,ENSG00000006695,ENSG00000007923,ENSG00000014919,ENSG00000023228,ENSG00000050426,ENSG00000059573,ENSG00000061794,ENSG00000078070,ENSG00000084092,ENSG00000112096,ENSG00000113048,ENSG00000114120,ENSG00000115364,ENSG00000115840,ENSG00000117528,ENSG00000123545,ENSG00000125166,ENSG00000125375,ENSG00000126602,ENSG00000130414,ENSG00000132313,ENSG00000133028,ENSG00000135929,ENSG00000136521,ENSG00000136897,ENSG00000137038,ENSG00000138029,ENSG00000138079,ENSG00000140740,ENSG00000141385,ENSG00000151806,ENSG00000155008,ENSG00000156709,ENSG00000162600,ENSG00000163738,ENSG00000164182,ENSG00000166260,ENSG00000171204,ENSG00000171612,ENSG00000171766,ENSG00000175606,ENSG00000178952,ENSG00000185414,ENSG00000198015,ENSG00000198836,ENSG00000250317,ENSG00000254087	SLC25A13,COX10,DNAJC11,COX15,NDUFS1,LETMD1,ALDH18A1,MRPS35,MCCC1,NOA1,SOD2,MRPS27,SLC25A36,MRPL19,SLC25A12,ABCD3,NDUFAF4,GOT2,ATP5S,TRAP1,NDUFA10,MRPL35,SCO1,CYP27A1,NDUFB5,MRPL50,TMEM261,HADHB,SLC3A1,UQCRC2,AFG3L2,GUF1,APOOL,AIFM1,OMA1,MTHFD2L,NDUFAF2,COX11,TMEM126B,SLC25A33,GATM,TMEM70,TUFM,MRPL30,MRPL42,OPA1,SMIM20,LYN
GO:0031967	1.04722257471292e-06	1.91161680866056	45.9589552238806	79	1017	organelle envelope	7.99379898697532e-05	ENSG00000004864,ENSG00000006695,ENSG00000007923,ENSG00000014919,ENSG00000023228,ENSG00000050426,ENSG00000059573,ENSG00000061794,ENSG00000068366,ENSG00000078070,ENSG00000084092,ENSG00000085415,ENSG00000086200,ENSG00000086712,ENSG00000087338,ENSG00000100335,ENSG00000110911,ENSG00000112096,ENSG00000113048,ENSG00000114120,ENSG00000115364,ENSG00000115840,ENSG00000117054,ENSG00000117528,ENSG00000121057,ENSG00000123213,ENSG00000123545,ENSG00000124789,ENSG00000125166,ENSG00000125375,ENSG00000126602,ENSG00000126858,ENSG00000129003,ENSG00000130414,ENSG00000131979,ENSG00000132313,ENSG00000132953,ENSG00000133028,ENSG00000135929,ENSG00000136521,ENSG00000136897,ENSG00000137038,ENSG00000138029,ENSG00000138035,ENSG00000138079,ENSG00000140740,ENSG00000141385,ENSG00000151320,ENSG00000151576,ENSG00000151806,ENSG00000154174,ENSG00000155008,ENSG00000156709,ENSG00000162377,ENSG00000162600,ENSG00000163738,ENSG00000164182,ENSG00000166260,ENSG00000166347,ENSG00000168872,ENSG00000170855,ENSG00000171204,ENSG00000171612,ENSG00000171766,ENSG00000175606,ENSG00000177034,ENSG00000178952,ENSG00000184575,ENSG00000185414,ENSG00000186687,ENSG00000196455,ENSG00000196911,ENSG00000198015,ENSG00000198836,ENSG00000205339,ENSG00000213463,ENSG00000247077,ENSG00000250317,ENSG00000254087	SLC25A13,COX10,DNAJC11,COX15,NDUFS1,LETMD1,ALDH18A1,MRPS35,ACSL4,MCCC1,NOA1,SEH1L,IPO11,TXLNG,GMCL1,MIEF1,SLC11A2,SOD2,MRPS27,SLC25A36,MRPL19,SLC25A12,ACADM,ABCD3,AKAP1,NLN,NDUFAF4,NUP153,GOT2,ATP5S,TRAP1,RHOT1,VPS13C,NDUFA10,GCH1,MRPL35,XPO4,SCO1,CYP27A1,NDUFB5,MRPL50,TMEM261,HADHB,PNPT1,SLC3A1,UQCRC2,AFG3L2,AKAP6,QTRTD1,GUF1,TOMM70A,APOOL,AIFM1,COA7,OMA1,MTHFD2L,NDUFAF2,COX11,CYB5A,DDX19A,TRIAP1,TMEM126B,SLC25A33,GATM,TMEM70,MTX3,TUFM,XPOT,MRPL30,LYRM7,PIK3R4,KPNA5,MRPL42,OPA1,IPO7,SYNJ2BP,PGAM5,SMIM20,LYN
GO:0031975	1.04722257471292e-06	1.91161680866056	45.9589552238806	79	1017	envelope	7.99379898697532e-05	ENSG00000004864,ENSG00000006695,ENSG00000007923,ENSG00000014919,ENSG00000023228,ENSG00000050426,ENSG00000059573,ENSG00000061794,ENSG00000068366,ENSG00000078070,ENSG00000084092,ENSG00000085415,ENSG00000086200,ENSG00000086712,ENSG00000087338,ENSG00000100335,ENSG00000110911,ENSG00000112096,ENSG00000113048,ENSG00000114120,ENSG00000115364,ENSG00000115840,ENSG00000117054,ENSG00000117528,ENSG00000121057,ENSG00000123213,ENSG00000123545,ENSG00000124789,ENSG00000125166,ENSG00000125375,ENSG00000126602,ENSG00000126858,ENSG00000129003,ENSG00000130414,ENSG00000131979,ENSG00000132313,ENSG00000132953,ENSG00000133028,ENSG00000135929,ENSG00000136521,ENSG00000136897,ENSG00000137038,ENSG00000138029,ENSG00000138035,ENSG00000138079,ENSG00000140740,ENSG00000141385,ENSG00000151320,ENSG00000151576,ENSG00000151806,ENSG00000154174,ENSG00000155008,ENSG00000156709,ENSG00000162377,ENSG00000162600,ENSG00000163738,ENSG00000164182,ENSG00000166260,ENSG00000166347,ENSG00000168872,ENSG00000170855,ENSG00000171204,ENSG00000171612,ENSG00000171766,ENSG00000175606,ENSG00000177034,ENSG00000178952,ENSG00000184575,ENSG00000185414,ENSG00000186687,ENSG00000196455,ENSG00000196911,ENSG00000198015,ENSG00000198836,ENSG00000205339,ENSG00000213463,ENSG00000247077,ENSG00000250317,ENSG00000254087	SLC25A13,COX10,DNAJC11,COX15,NDUFS1,LETMD1,ALDH18A1,MRPS35,ACSL4,MCCC1,NOA1,SEH1L,IPO11,TXLNG,GMCL1,MIEF1,SLC11A2,SOD2,MRPS27,SLC25A36,MRPL19,SLC25A12,ACADM,ABCD3,AKAP1,NLN,NDUFAF4,NUP153,GOT2,ATP5S,TRAP1,RHOT1,VPS13C,NDUFA10,GCH1,MRPL35,XPO4,SCO1,CYP27A1,NDUFB5,MRPL50,TMEM261,HADHB,PNPT1,SLC3A1,UQCRC2,AFG3L2,AKAP6,QTRTD1,GUF1,TOMM70A,APOOL,AIFM1,COA7,OMA1,MTHFD2L,NDUFAF2,COX11,CYB5A,DDX19A,TRIAP1,TMEM126B,SLC25A33,GATM,TMEM70,MTX3,TUFM,XPOT,MRPL30,LYRM7,PIK3R4,KPNA5,MRPL42,OPA1,IPO7,SYNJ2BP,PGAM5,SMIM20,LYN
GO:0045240	0.000696529210672259	14.1823783117683	0.451907131011609	4	10	dihydrolipoyl dehydrogenase complex	0.0478515567731842	ENSG00000083123,ENSG00000091140,ENSG00000137992,ENSG00000181192	BCKDHB,DLD,DBT,DHTKD1
