GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	adjustedPvalue	ensembl_gene_id	hgnc_symbol
GO:0001725	0.000906957468122243	10.3424598000869	0.434991708126036	4	43	stress fiber	0.142741632855295	ENSG00000050405,ENSG00000065534,ENSG00000099204,ENSG00000131435	LIMA1,MYLK,ABLIM1,PDLIM4
GO:0097517	0.000906957468122243	10.3424598000869	0.434991708126036	4	43	contractile actin filament bundle	0.142741632855295	ENSG00000050405,ENSG00000065534,ENSG00000099204,ENSG00000131435	LIMA1,MYLK,ABLIM1,PDLIM4
GO:0032432	0.00127069702838542	9.37721718565234	0.475456053067993	4	47	actin filament bundle	0.142741632855295	ENSG00000050405,ENSG00000065534,ENSG00000099204,ENSG00000131435	LIMA1,MYLK,ABLIM1,PDLIM4
GO:0042641	0.00199119568215504	8.22483569699066	0.536152570480929	4	53	actomyosin	0.167758236221562	ENSG00000050405,ENSG00000065534,ENSG00000099204,ENSG00000131435	LIMA1,MYLK,ABLIM1,PDLIM4
GO:0030027	0.00517760729705738	4.03756565425896	1.58822553897181	6	157	lamellipodium	0.284093421779992	ENSG00000065534,ENSG00000099204,ENSG00000124333,ENSG00000131435,ENSG00000197635,ENSG00000205302	MYLK,ABLIM1,VAMP7,PDLIM4,DPP4,SNX2
GO:0031984	0.00594855810783713	1.9176571920758	13.2824212271973	23	1313	organelle subcompartment	0.284093421779992	ENSG00000084073,ENSG00000090863,ENSG00000103226,ENSG00000108587,ENSG00000117620,ENSG00000124333,ENSG00000138193,ENSG00000147475,ENSG00000147654,ENSG00000148660,ENSG00000153989,ENSG00000164144,ENSG00000165841,ENSG00000167165,ENSG00000171234,ENSG00000171451,ENSG00000171903,ENSG00000180957,ENSG00000182372,ENSG00000183778,ENSG00000206418,ENSG00000213759,ENSG00000241635	ZMPSTE24,GLG1,NOMO3,GOSR1,SLC35A3,VAMP7,PLCE1,ERLIN2,EBAG9,CAMK2G,NUS1,ARFIP1,CYP2C19,UGT1A6,UGT2B7,DSEL,CYP4F11,PITPNB,CLN8,B3GALT5,RAB12,UGT2B11,UGT1A1
GO:0032144	0.0101160862354893	Inf	0.0101160862354892	1	1	4-aminobutyrate transaminase complex	0.284093421779992	ENSG00000183044	ABAT
GO:0034752	0.0101160862354893	Inf	0.0101160862354892	1	1	cytosolic aryl hydrocarbon receptor complex	0.284093421779992	ENSG00000106546	AHR
GO:0034753	0.0101160862354893	Inf	0.0101160862354892	1	1	nuclear aryl hydrocarbon receptor complex	0.284093421779992	ENSG00000106546	AHR
GO:0034777	0.0101160862354893	Inf	0.0101160862354892	1	1	recycling endosome lumen	0.284093421779992	ENSG00000131435	PDLIM4
